fighter1_wins,fighter2_wins,fighter1_losses,fighter2_losses,fighter1_height,fighter2_height,fighter1_weight,fighter2_weight,fighter1_reach,fighter2_reach,fighter1_age,fighter2_age,fighter1_SLpM,fighter2_SLpM,fighter1_sig_str_acc,fighter2_sig_str_acc,fighter1_SApM,fighter2_SApM,fighter1_str_def,fighter2_str_def,fighter1_td_avg,fighter2_td_avg,fighter1_td_acc,fighter2_td_acc,fighter1_td_def,fighter2_td_def,fighter1_sub_avg,fighter2_sub_avg,height_diff,weight_diff,reach_diff,win_rate_diff,td_avg_diff,SLpM_diff,sub_avg_diff,fighter1_won,fighter1_name,fighter2_name,fighter1_stance,fighter2_stance
6.0,3.0,1.0,2.0,182.88,175.26,77.11,65.77,,,,36.0,1.2,2.47,0.51,0.51,2.67,5.33,0.27,0.44,3.0,1.0,0.6,0.1,0.0,0.33,4.0,0.0,7.6200000000000045,11.340000000000003,,0.2571428571428571,2.0,-1.2700000000000002,4.0,0,Steve Byrnes,Rocky Lee,Orthodox,Orthodox
14.0,3.0,6.0,3.0,177.8,180.34,77.11,77.11,190.5,,48.0,43.0,3.1,1.64,0.41,0.19,3.62,7.21,0.57,0.53,2.29,0.0,0.67,0.0,0.92,0.0,1.0,0.0,-2.539999999999992,0.0,,0.19999999999999996,2.29,1.4600000000000002,1.0,1,Yoshihiro Akiyama,Charlie Ward,Orthodox,Orthodox
18.0,6.0,8.0,1.0,175.26,172.72,77.11,56.7,195.58,177.8,31.0,29.0,3.88,1.47,0.42,0.35,3.6,2.73,0.5,0.52,3.18,2.0,0.43,0.33,0.75,0.66,0.8,2.0,2.539999999999992,20.409999999999997,17.78,-0.1648351648351648,1.1800000000000002,2.41,-1.2,0,Kevin Lee,Ivana Petrovic,Orthodox,Southpaw
6.0,23.0,6.0,22.0,172.72,190.5,61.23,112.94,182.88,,40.0,58.0,4.55,1.84,0.31,0.56,7.4,2.14,0.45,0.48,0.0,0.4,0.0,1.0,0.6,0.53,0.0,0.8,-17.78,-51.71,,-0.011111111111111072,-0.4,2.71,-0.8,0,Zarah Fairn,Gary Goodridge,Orthodox,Orthodox
26.0,6.0,9.0,3.0,177.8,182.88,92.99,77.11,,180.34,52.0,23.0,0.68,4.65,0.5,0.5,0.68,5.12,0.0,0.51,5.07,0.0,0.66,0.0,0.0,0.5,0.0,0.0,-5.079999999999984,15.879999999999995,,0.07619047619047625,5.07,-3.97,0.0,0,Homer Moore,Yusaku Kinoshita,Orthodox,Southpaw
19.0,18.0,6.0,9.0,187.96,180.34,92.99,77.11,187.96,187.96,41.0,43.0,3.92,1.71,0.5,0.39,2.55,1.99,0.67,0.63,1.03,1.42,0.47,0.31,0.7,0.63,0.7,1.2,7.6200000000000045,15.879999999999995,0.0,0.09333333333333338,-0.3899999999999999,2.21,-0.5,1,Thiago Silva,Paulo Thiago,Orthodox,Orthodox
4.0,9.0,5.0,3.0,167.64,165.1,56.7,56.7,167.64,167.64,33.0,33.0,4.44,1.51,0.34,0.31,4.31,5.07,0.64,0.52,0.0,0.83,0.0,0.37,0.0,0.38,0.0,0.6,2.539999999999992,0.0,0.0,-0.3055555555555556,-0.83,2.9300000000000006,-0.6,0,Ariel Beck,Geane Herrera,Southpaw,Orthodox
0.0,15.0,1.0,7.0,177.8,180.34,102.06,77.11,,,,34.0,0.0,4.83,0.0,0.47,0.0,3.45,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.3,-2.539999999999992,24.950000000000003,,-0.6818181818181818,0.0,-4.83,-0.3,0,Asbel Cancio,Nah-Shon Burrell,Unknown,Orthodox
12.0,22.0,6.0,12.0,170.18,177.8,61.23,77.11,182.88,182.88,32.0,36.0,3.67,2.07,0.52,0.37,2.62,4.03,0.5,0.5,3.0,3.18,0.45,0.5,0.59,0.0,0.0,0.8,-7.6200000000000045,-15.880000000000003,0.0,0.019607843137254832,-0.18000000000000016,1.6,-0.8,1,Geraldo de Freitas,Derrick Krantz,Orthodox,Orthodox
23.0,2.0,9.0,6.0,167.64,180.34,61.23,104.33,170.18,,34.0,,3.45,0.0,0.35,0.0,3.18,0.0,0.61,0.0,0.54,0.0,0.22,0.0,0.7,0.0,0.3,0.0,-12.700000000000017,-43.1,,0.46875,0.54,3.45,0.3,1,Alejandro Perez,Jack Nilson,Orthodox,Unknown
15.0,27.0,6.0,16.0,185.42,185.42,77.11,92.99,195.58,195.58,44.0,43.0,2.36,3.31,0.37,0.48,2.29,3.71,0.54,0.42,1.06,1.96,0.5,0.47,0.61,0.59,0.6,1.0,0.0,-15.879999999999995,0.0,0.08637873754152825,-0.8999999999999999,-0.9500000000000002,-0.4,0,Mike Swick,Ed Herman,Orthodox,Orthodox
18.0,0.0,4.0,3.0,190.5,175.26,70.31,90.72,,,39.0,,1.48,0.0,0.28,0.0,2.09,0.0,0.51,0.0,1.36,0.0,0.2,0.0,0.33,0.0,0.0,0.0,15.240000000000009,-20.409999999999997,,0.8181818181818182,1.36,1.48,0.0,1,Quinn Mulhern,Dieusel Berto,Orthodox,Unknown
19.0,2.0,12.0,2.0,177.8,180.34,65.77,90.72,175.26,,34.0,,3.44,0.0,0.49,0.0,3.58,0.0,0.36,0.0,2.66,0.0,0.5,0.0,0.53,0.0,1.1,0.0,-2.539999999999992,-24.950000000000003,,0.11290322580645162,2.66,3.44,1.1,1,Mike Santiago,Keith Hackney,Orthodox,Sideways
12.0,5.0,4.0,2.0,182.88,175.26,77.11,77.11,190.5,180.34,32.0,27.0,1.83,9.28,0.5,0.43,2.83,12.83,0.64,0.42,2.0,0.0,0.33,0.0,0.25,1.0,0.5,0.0,7.6200000000000045,0.0,10.159999999999997,0.0357142857142857,2.0,-7.449999999999999,0.5,1,Stefan Sekulic,Pete Rodriguez,Southpaw,Switch
0.0,29.0,3.0,16.0,185.42,180.34,81.65,65.77,,177.8,,37.0,0.0,3.21,0.0,0.41,0.0,2.96,0.0,0.54,0.0,0.47,0.0,0.21,0.0,0.55,0.0,1.6,5.079999999999984,15.88000000000001,,-0.6444444444444445,-0.47,-3.21,-1.6,0,Paulo Santos,Steven Siler,Unknown,Orthodox
5.0,23.0,3.0,7.0,165.1,180.34,56.7,65.77,170.18,182.88,32.0,36.0,4.08,5.12,0.41,0.39,3.77,7.1,0.58,0.54,0.7,0.42,0.5,0.29,0.71,0.91,0.0,0.1,-15.240000000000009,-9.069999999999993,-12.699999999999989,-0.14166666666666672,0.27999999999999997,-1.04,-0.1,0,Lauren Mueller,Calvin Kattar,Orthodox,Orthodox
23.0,29.0,12.0,15.0,182.88,182.88,77.11,77.11,185.42,,44.0,41.0,1.61,4.12,0.41,0.32,2.01,6.79,0.46,0.61,4.17,0.0,0.7,0.0,0.45,0.0,0.6,0.0,0.0,0.0,,-0.001948051948051921,4.17,-2.51,0.6,1,Jonathan Goulet,Edilberto de Oliveira,Orthodox,Orthodox
26.0,14.0,2.0,6.0,180.34,182.88,83.91,83.91,193.04,180.34,42.0,46.0,3.78,3.12,0.53,0.51,1.4,2.26,0.72,0.57,4.16,3.17,0.74,0.29,0.83,0.57,1.1,0.6,-2.539999999999992,0.0,12.699999999999989,0.22857142857142865,0.9900000000000002,0.6599999999999997,0.5000000000000001,1,Georges St-Pierre,Mark Munoz,Orthodox,Orthodox
8.0,7.0,5.0,3.0,182.88,175.26,77.11,70.31,193.04,177.8,42.0,28.0,2.69,6.77,0.45,0.4,2.57,7.7,0.54,0.55,2.88,0.5,0.55,0.33,0.38,1.0,0.0,0.0,7.6200000000000045,6.799999999999997,15.23999999999998,-0.08461538461538454,2.38,-4.08,0.0,0,Kris McCray,Landon Quinones,Orthodox,Southpaw
18.0,15.0,13.0,3.0,190.5,167.64,92.99,61.23,195.58,162.56,42.0,32.0,1.34,4.71,0.47,0.49,6.85,4.98,0.22,0.48,2.51,1.5,0.5,0.27,1.0,0.52,0.0,0.0,22.860000000000014,31.759999999999998,33.02000000000001,-0.25268817204301075,1.0099999999999998,-3.37,0.0,0,Antonio Mendes,Brad Katona,Southpaw,Orthodox
23.0,22.0,6.0,13.0,170.18,175.26,61.23,77.11,172.72,177.8,36.0,47.0,8.26,2.57,0.54,0.43,5.95,2.25,0.47,0.6,0.0,0.61,0.0,0.41,0.78,0.39,0.6,0.3,-5.079999999999984,-15.880000000000003,-5.0800000000000125,0.16453201970443354,-0.61,5.6899999999999995,0.3,1,Victor Henry,Ryo Chonan,Switch,Orthodox
7.0,3.0,3.0,2.0,182.88,182.88,120.2,92.99,182.88,,34.0,,2.31,0.0,0.31,0.0,4.3,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.210000000000008,,0.09999999999999998,0.0,2.31,0.0,1,Ben Sosoli,Fabio Gurgel,Southpaw,Orthodox
11.0,15.0,5.0,3.0,177.8,177.8,83.91,56.7,182.88,182.88,36.0,32.0,2.25,2.33,0.32,0.48,2.82,4.29,0.65,0.4,2.64,0.87,0.23,0.75,0.16,0.78,0.0,0.3,0.0,27.209999999999994,0.0,-0.14583333333333337,1.77,-0.08000000000000007,-0.3,1,Chris Dempsey,Nate Maness,Orthodox,Orthodox
9.0,5.0,2.0,0.0,177.8,154.94,77.11,52.16,,147.32,34.0,33.0,1.47,2.37,0.3,0.28,2.27,4.8,0.64,0.48,2.5,2.5,0.31,0.15,0.4,0.5,1.0,0.0,22.860000000000014,24.950000000000003,,-0.18181818181818177,0.0,-0.9000000000000001,1.0,0,Jonavin Webb,Talita Alencar,Orthodox,Orthodox
9.0,13.0,5.0,7.0,182.88,167.64,77.11,56.7,185.42,167.64,35.0,40.0,3.84,2.78,0.46,0.54,2.72,2.51,0.58,0.61,1.55,2.57,0.4,0.51,0.66,0.65,0.2,0.3,15.240000000000009,20.409999999999997,17.78,-0.0071428571428571175,-1.0199999999999998,1.06,-0.09999999999999998,0,Richard Walsh,Liz Carmouche,Orthodox,Orthodox
8.0,16.0,0.0,6.0,165.1,167.64,56.7,56.7,170.18,167.64,25.0,35.0,3.14,3.8,0.52,0.53,2.45,5.32,0.5,0.55,2.45,4.07,0.41,0.31,0.5,0.91,0.0,1.6,-2.539999999999992,0.0,2.5400000000000205,0.2727272727272727,-1.62,-0.6599999999999997,-1.6,0,Viktoriia Dudakova,Daniel Barez,Orthodox,Orthodox
17.0,10.0,1.0,4.0,172.72,172.72,65.77,65.77,180.34,170.18,29.0,33.0,3.84,3.84,0.58,0.35,2.2,2.83,0.57,0.67,3.42,0.72,0.4,0.28,0.79,0.73,0.7,0.0,0.0,0.0,10.159999999999997,0.23015873015873012,2.7,0.0,0.7,0,Jack Shore,Justin Lawrence,Orthodox,Orthodox
26.0,10.0,8.0,4.0,187.96,180.34,83.91,70.31,190.5,,34.0,40.0,4.21,2.93,0.43,0.52,2.57,1.4,0.61,0.26,3.03,0.0,0.66,0.0,0.77,0.5,0.2,0.0,7.6200000000000045,13.599999999999994,,0.05042016806722682,3.03,1.2799999999999998,0.2,0,Makhmud Muradov,Yoislandy Izquierdo,Orthodox,Southpaw
22.0,18.0,10.0,5.0,190.5,187.96,77.11,92.99,203.2,198.12,35.0,38.0,4.04,3.8,0.6,0.49,3.19,3.59,0.53,0.46,0.0,1.65,0.0,0.33,0.67,1.0,0.3,0.0,2.539999999999992,-15.879999999999995,5.079999999999984,-0.09510869565217395,-1.65,0.2400000000000002,0.3,0,Chidi Njokuani,Philipe Lins,Orthodox,Orthodox
8.0,6.0,1.0,6.0,160.02,172.72,52.16,61.23,172.72,170.18,28.0,36.0,3.33,4.03,0.52,0.34,1.85,4.59,0.62,0.53,1.48,0.95,0.23,0.22,0.0,0.5,5.4,0.0,-12.699999999999989,-9.07,2.539999999999992,0.38888888888888884,0.53,-0.7000000000000002,5.4,0,Jaqueline Amorim,Ashlee Evans-Smith,Orthodox,Orthodox
8.0,13.0,2.0,4.0,172.72,177.8,65.77,109.77,177.8,,28.0,,2.76,2.64,0.49,0.5,5.65,8.57,0.48,0.43,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-5.0800000000000125,-44.0,,0.03529411764705892,0.0,0.11999999999999966,0.0,0,Yoshinori Horie,Neil Wain,Orthodox,Orthodox
14.0,18.0,7.0,4.0,177.8,172.72,70.31,65.77,177.8,177.8,36.0,35.0,4.06,1.4,0.4,0.45,4.53,4.07,0.61,0.4,0.63,0.0,0.18,0.0,0.74,0.66,0.2,0.0,5.0800000000000125,4.540000000000006,0.0,-0.1515151515151516,0.63,2.6599999999999997,0.2,1,Al Iaquinta,Mark Striegl,Orthodox,Southpaw
19.0,23.0,2.0,9.0,162.56,185.42,56.7,83.91,165.1,195.58,30.0,40.0,3.02,3.51,0.59,0.47,1.42,3.05,0.53,0.51,7.12,3.14,0.57,0.33,0.0,0.85,1.3,0.6,-22.859999999999985,-27.209999999999994,-30.480000000000018,0.18601190476190477,3.98,-0.48999999999999977,0.7000000000000001,0,Asu Almabayev,Derek Brunson,Orthodox,Southpaw
25.0,12.0,6.0,5.0,187.96,167.64,83.91,61.23,198.12,175.26,33.0,34.0,3.73,3.16,0.42,0.47,5.36,2.3,0.54,0.5,0.61,1.94,0.5,0.55,1.0,0.23,0.0,0.8,20.32000000000002,22.68,22.860000000000014,0.10056925996204924,-1.33,0.5699999999999998,-0.8,1,Abus Magomedov,Julianna Pena,Orthodox,Orthodox
12.0,11.0,4.0,5.0,182.88,177.8,83.91,70.31,182.88,185.42,52.0,38.0,4.96,2.35,0.44,0.34,2.8,3.27,0.66,0.47,0.25,0.64,0.33,0.15,0.6,0.5,0.0,0.4,5.079999999999984,13.599999999999994,-2.539999999999992,0.0625,-0.39,2.61,-0.4,0,Nate Quarry,Mitch Clarke,Open Stance,Orthodox
5.0,23.0,3.0,6.0,190.5,172.72,120.2,70.31,205.74,175.26,46.0,39.0,3.53,2.08,0.72,0.41,2.11,3.31,0.5,0.55,3.9,2.5,0.55,0.39,0.6,0.76,0.5,0.5,17.78,49.89,30.480000000000018,-0.1681034482758621,1.4,1.4499999999999997,0.0,0,Brock Lesnar,Hacran Dias,Orthodox,Orthodox
36.0,17.0,11.0,6.0,170.18,177.8,65.77,83.91,175.26,185.42,45.0,33.0,2.04,4.53,0.44,0.5,2.01,3.3,0.5,0.53,3.63,1.83,0.48,0.5,0.63,0.57,1.1,1.1,-7.6200000000000045,-18.14,-10.159999999999997,0.026827012025901986,1.7999999999999998,-2.49,0.0,1,Tatsuya Kawajiri,JunYong Park,Orthodox,Orthodox
12.0,10.0,4.0,5.0,190.5,177.8,120.2,77.11,195.58,182.88,39.0,46.0,3.43,2.28,0.45,0.47,3.08,2.13,0.44,0.59,1.09,0.74,0.24,0.37,0.69,0.75,0.0,0.0,12.699999999999989,43.09,12.700000000000017,0.08333333333333337,0.3500000000000001,1.1500000000000004,0.0,0,Timothy Johnson,Rich Attonito,Southpaw,Orthodox
14.0,15.0,7.0,4.0,175.26,175.26,70.31,70.31,177.8,,37.0,46.0,3.36,1.55,0.48,0.39,3.26,2.23,0.62,0.33,0.78,3.58,0.55,0.6,0.34,0.5,0.2,4.2,0.0,0.0,,-0.1228070175438597,-2.8,1.8099999999999998,-4.0,1,Damir Hadzovic,Genki Sudo,Orthodox,Orthodox
18.0,11.0,5.0,3.0,172.72,170.18,65.77,61.23,177.8,180.34,33.0,34.0,2.02,1.33,0.59,0.21,1.54,3.82,0.49,0.51,3.73,0.93,0.42,0.37,0.5,0.5,1.9,2.2,2.539999999999992,4.539999999999999,-2.539999999999992,-0.0031055900621117516,2.8,0.69,-0.30000000000000027,0,Pat Sabatini,Dustin Kimura,Orthodox,Orthodox
16.0,12.0,6.0,4.0,172.72,172.72,56.7,65.77,182.88,177.8,28.0,36.0,4.64,3.33,0.54,0.42,2.73,3.0,0.61,0.58,0.29,1.92,1.0,0.41,0.66,0.7,0.6,0.0,0.0,-9.069999999999993,5.079999999999984,-0.022727272727272707,-1.63,1.3099999999999996,0.6,0,Sumudaerji,Nad Narimani,Southpaw,Orthodox
53.0,15.0,20.0,7.0,175.26,182.88,70.31,77.11,182.88,193.04,48.0,34.0,1.12,5.46,0.44,0.42,1.96,5.6,0.43,0.48,1.79,0.7,0.3,0.2,0.25,0.64,2.1,0.7,-7.6200000000000045,-6.799999999999997,-10.159999999999997,0.04420921544209222,1.09,-4.34,1.4000000000000001,0,Dennis Hallman,Niko Price,Orthodox,Orthodox
17.0,11.0,3.0,4.0,165.1,175.26,52.16,70.31,160.02,193.04,34.0,30.0,5.55,4.55,0.44,0.53,3.56,3.91,0.61,0.49,0.86,0.35,0.66,0.25,0.7,0.85,0.0,0.3,-10.159999999999997,-18.150000000000006,-33.01999999999998,0.1166666666666667,0.51,1.0,-0.3,1,Yan Xiaonan,Devonte Smith,Orthodox,Orthodox
31.0,24.0,13.0,17.0,177.8,167.64,77.11,70.31,182.88,180.34,42.0,49.0,2.69,1.78,0.37,0.39,3.02,2.85,0.56,0.55,1.51,1.53,0.24,0.36,0.46,0.37,0.8,2.4,10.160000000000025,6.799999999999997,2.539999999999992,0.11917960088691804,-0.020000000000000018,0.9099999999999999,-1.5999999999999999,0,Diego Sanchez,Hermes Franca,Southpaw,Orthodox
31.0,17.0,10.0,7.0,177.8,170.18,83.91,70.31,190.5,175.26,36.0,34.0,5.96,1.53,0.51,0.31,6.58,1.85,0.53,0.61,0.0,0.0,0.0,0.0,0.92,0.5,0.0,0.0,7.6200000000000045,13.599999999999994,15.240000000000009,0.04776422764227639,0.0,4.43,0.0,1,Chris Curtis,Carl Deaton,Orthodox,Orthodox
9.0,11.0,3.0,6.0,165.1,187.96,61.23,92.99,,195.58,37.0,37.0,0.11,3.36,0.07,0.42,7.36,3.44,0.31,0.56,0.0,1.02,0.0,0.35,0.0,0.6,12.1,0.0,-22.860000000000014,-31.759999999999998,,0.1029411764705882,-1.02,-3.25,12.1,0,Ian Entwistle,Clint Hester,Orthodox,Orthodox
17.0,11.0,3.0,4.0,193.04,190.5,113.4,113.4,210.82,,37.0,49.0,2.33,0.27,0.41,0.1,2.16,3.86,0.41,0.38,0.76,0.0,0.62,0.0,0.71,0.0,0.3,4.0,2.539999999999992,0.0,,0.1166666666666667,0.76,2.06,-3.7,1,Francis Ngannou,Dan Evensen,Orthodox,Orthodox
12.0,21.0,4.0,14.0,182.88,177.8,83.91,65.77,182.88,185.42,52.0,35.0,4.96,4.16,0.44,0.5,2.8,2.93,0.66,0.63,0.25,0.56,0.33,0.68,0.6,0.64,0.0,0.7,5.079999999999984,18.14,-2.539999999999992,0.15000000000000002,-0.31000000000000005,0.7999999999999998,-0.7,0,Nate Quarry,Alex Caceres,Open Stance,Southpaw
9.0,13.0,4.0,7.0,167.64,182.88,52.16,83.91,165.1,187.96,30.0,34.0,2.94,3.32,0.62,0.39,3.92,3.44,0.51,0.61,1.59,1.46,0.62,0.39,0.53,0.83,0.0,0.0,-15.240000000000009,-31.75,-22.860000000000014,0.04230769230769227,0.13000000000000012,-0.3799999999999999,0.0,0,Bruna Brasil,Alessio Di Chirico,Orthodox,Orthodox
19.0,26.0,12.0,15.0,175.26,172.72,70.31,77.11,180.34,177.8,41.0,43.0,1.99,2.23,0.4,0.42,3.45,2.21,0.58,0.69,0.65,3.76,0.5,0.63,0.4,0.67,0.0,0.9,2.539999999999992,-6.799999999999997,2.539999999999992,-0.02124311565696302,-3.11,-0.24,-0.9,0,Kyle Bradley,Luigi Fioravanti,Orthodox,Orthodox
15.0,18.0,6.0,6.0,170.18,182.88,65.77,83.91,175.26,,31.0,48.0,4.67,1.55,0.53,0.44,3.95,2.36,0.52,0.47,3.22,0.0,0.38,0.0,1.0,0.42,0.6,0.0,-12.699999999999989,-18.14,,-0.0357142857142857,3.22,3.12,0.6,1,Chepe Mariscal,Crafton Wallace,Orthodox,Orthodox
19.0,9.0,9.0,6.0,175.26,185.42,61.23,92.99,,187.96,37.0,33.0,2.72,2.57,0.28,0.51,5.51,2.42,0.64,0.57,0.0,0.72,0.0,0.4,0.0,0.42,0.0,0.5,-10.159999999999997,-31.759999999999998,,0.07857142857142863,-0.72,0.15000000000000036,-0.5,0,Ramiro Hernandez,Karl Roberson,Orthodox,Southpaw
10.0,31.0,6.0,18.0,170.18,180.34,61.23,77.11,,172.72,36.0,49.0,1.95,3.76,0.39,0.45,2.89,3.03,0.57,0.58,1.77,0.7,0.18,0.55,0.5,0.55,0.0,2.4,-10.159999999999997,-15.880000000000003,,-0.007653061224489832,1.07,-1.8099999999999998,-2.4,0,Roman Salazar,Chris Lytle,Orthodox,Orthodox
9.0,11.0,2.0,9.0,172.72,187.96,61.23,83.91,170.18,195.58,23.0,47.0,5.32,2.55,0.46,0.39,4.18,2.42,0.51,0.63,0.91,0.39,0.28,0.25,0.47,0.64,0.7,0.8,-15.240000000000009,-22.68,-25.400000000000006,0.2681818181818182,0.52,2.7700000000000005,-0.10000000000000009,1,Cameron Saaiman,Rory Singer,Southpaw,Orthodox
12.0,23.0,9.0,15.0,170.18,175.26,56.7,77.11,172.72,177.8,29.0,40.0,2.7,3.73,0.36,0.41,3.21,3.42,0.44,0.62,1.71,0.71,0.31,0.6,0.64,0.63,0.8,0.3,-5.079999999999984,-20.409999999999997,-5.0800000000000125,-0.03383458646616544,1.0,-1.0299999999999998,0.5,1,Montana De La Rosa,Thiago Alves,Orthodox,Orthodox
18.0,8.0,3.0,5.0,167.64,175.26,61.23,77.11,170.18,,34.0,58.0,5.19,0.6,0.53,0.45,3.33,2.22,0.45,0.44,1.73,3.33,0.4,0.45,0.55,0.5,0.3,0.0,-7.6200000000000045,-15.880000000000003,,0.24175824175824168,-1.6,4.590000000000001,0.3,1,Timur Valiev,Gil Castillo,Orthodox,Southpaw
9.0,2.0,3.0,3.0,190.5,180.34,70.31,77.11,190.5,,30.0,,3.66,0.0,0.46,0.0,3.12,0.0,0.51,0.0,1.17,0.0,0.33,0.0,0.48,0.0,1.2,0.0,10.159999999999997,-6.799999999999997,,0.35,1.17,3.66,1.2,1,Luis Pena,Frank Caracci,Southpaw,Unknown
7.0,16.0,2.0,8.0,175.26,182.88,77.11,56.7,180.34,180.34,28.0,28.0,4.31,2.8,0.45,0.6,5.35,1.73,0.47,0.55,1.04,0.62,0.2,0.5,0.5,0.36,0.5,0.6,-7.6200000000000045,20.409999999999997,0.0,0.11111111111111116,0.42000000000000004,1.5099999999999998,-0.09999999999999998,1,Louis Cosce,Jose Johnson,Orthodox,Orthodox
8.0,13.0,3.0,4.0,195.58,177.8,120.2,77.11,,180.34,43.0,37.0,2.76,4.78,0.44,0.42,4.02,3.59,0.42,0.65,0.0,1.05,0.0,0.54,0.33,0.78,0.0,0.0,17.78,43.09,,-0.03743315508021383,-1.05,-2.0200000000000005,0.0,0,Christian Colombo,Chad Laprise,Orthodox,Orthodox
30.0,15.0,11.0,1.0,177.8,177.8,83.91,83.91,,190.5,49.0,31.0,1.88,2.73,0.49,0.58,3.68,1.98,0.47,0.6,0.72,2.16,0.33,0.63,0.86,0.57,0.0,0.5,0.0,0.0,,-0.20579268292682928,-1.4400000000000002,-0.8500000000000001,-0.5,1,Falaniko Vitale,Caio Borralho,Orthodox,Southpaw
11.0,5.0,3.0,1.0,175.26,180.34,65.77,83.91,,,38.0,56.0,1.48,0.23,0.27,0.5,2.05,3.22,0.55,0.17,3.42,0.0,0.33,0.0,0.66,0.0,0.0,3.5,-5.0800000000000125,-18.14,,-0.04761904761904767,3.42,1.25,-3.5,1,Tommy Hayden,Chris Sanford,Southpaw,Orthodox
12.0,10.0,4.0,2.0,182.88,182.88,92.99,83.91,,185.42,,34.0,1.65,3.19,0.28,0.54,5.53,4.6,0.55,0.49,0.0,4.18,0.0,0.3,0.0,1.0,0.0,1.6,0.0,9.079999999999998,,-0.08333333333333337,-4.18,-1.54,-1.6,1,Michael Patt,Rodolfo Vieira,Orthodox,Orthodox
34.0,1.0,9.0,1.0,167.64,177.8,65.77,83.91,177.8,,37.0,,3.78,0.0,0.36,0.0,3.9,0.0,0.57,0.0,1.49,0.0,0.41,0.0,0.91,0.0,0.5,0.0,-10.160000000000025,-18.14,,0.2906976744186046,1.49,3.78,0.5,1,Renan Barao,Paul Herrera,Orthodox,Orthodox
11.0,14.0,5.0,4.0,177.8,175.26,70.31,77.11,185.42,182.88,41.0,42.0,3.54,2.69,0.45,0.32,2.87,3.2,0.54,0.64,1.55,1.22,0.29,0.66,0.46,0.63,1.3,0.3,2.5400000000000205,-6.799999999999997,2.539999999999992,-0.09027777777777779,0.33000000000000007,0.8500000000000001,1.0,0,Ryan Couture,Jesse Lennox,Orthodox,Orthodox
7.0,15.0,6.0,6.0,157.48,190.5,52.16,92.99,160.02,205.74,24.0,27.0,3.01,8.41,0.5,0.46,3.19,6.77,0.51,0.56,1.83,0.0,0.22,0.0,0.37,0.0,0.8,0.0,-33.02000000000001,-40.83,-45.72,-0.17582417582417587,1.83,-5.4,0.8,1,Kay Hansen,Brendson Ribeiro,Orthodox,Orthodox
25.0,4.0,9.0,2.0,177.8,177.8,83.91,90.26,185.42,,43.0,,1.86,0.0,0.48,0.0,4.79,0.0,0.38,0.0,2.08,0.0,0.46,0.0,0.25,0.0,2.4,0.0,0.0,-6.3500000000000085,,0.06862745098039225,2.08,1.86,2.4,1,Rob Kimmons,Kevin Jackson,Orthodox,Switch
15.0,8.0,7.0,4.0,172.72,193.04,65.77,109.77,177.8,,40.0,45.0,2.95,2.3,0.52,0.32,2.13,3.38,0.62,0.55,0.0,2.3,0.0,0.1,0.54,0.0,0.4,0.0,-20.319999999999993,-44.0,,0.015151515151515138,-2.3,0.6500000000000004,0.4,1,Tyler Toner,Rolles Gracie,Orthodox,Orthodox
15.0,12.0,9.0,6.0,193.04,185.42,92.99,92.99,200.66,187.96,46.0,43.0,2.76,3.28,0.38,0.42,3.01,2.65,0.52,0.59,1.32,0.12,0.4,0.12,0.6,0.6,1.0,0.3,7.6200000000000045,0.0,12.699999999999989,-0.04166666666666663,1.2000000000000002,-0.52,0.7,1,Stephan Bonnar,Brian Stann,Orthodox,Orthodox
15.0,8.0,10.0,4.0,165.1,177.8,61.23,83.91,170.18,187.96,42.0,35.0,2.13,0.99,0.41,0.3,2.83,3.85,0.55,0.46,3.26,0.0,0.34,0.0,0.69,0.0,0.7,0.0,-12.700000000000017,-22.68,-17.78,-0.06666666666666665,3.26,1.14,0.7,0,Manvel Gamburyan,Alen Amedovski,Orthodox,Orthodox
1.0,9.0,2.0,4.0,175.26,185.42,77.11,95.25,,,,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.159999999999997,-18.14,,-0.358974358974359,0.0,0.0,0.0,0,Valeri Ignatov,Marco Ruas,Orthodox,Orthodox
11.0,15.0,7.0,5.0,165.1,193.04,56.7,92.99,162.56,198.12,38.0,30.0,4.39,3.49,0.45,0.43,3.47,3.89,0.55,0.51,0.24,1.9,0.33,0.5,0.73,0.77,0.5,0.2,-27.939999999999998,-36.28999999999999,-35.56,-0.13888888888888884,-1.66,0.8999999999999995,0.3,0,Nina Nunes,Da Woon Jung,Orthodox,Orthodox
8.0,19.0,5.0,4.0,190.5,187.96,92.99,83.91,187.96,,43.0,41.0,5.61,1.44,0.59,0.66,5.44,2.59,0.45,0.48,1.67,0.0,0.28,0.0,0.0,0.33,1.7,2.2,2.539999999999992,9.079999999999998,,-0.21070234113712372,1.67,4.17,-0.5000000000000002,0,Cody Donovan,Chris Price,Orthodox,Southpaw
