fighter1_wins,fighter1_losses,fighter1_height,fighter1_weight,fighter1_reach,fighter1_stance,fighter1_age,fighter1_SLpM,fighter1_sig_str_acc,fighter1_SApM,fighter1_str_def,fighter1_td_avg,fighter1_td_acc,fighter1_td_def,fighter1_sub_avg,fighter2_wins,fighter2_losses,fighter2_height,fighter2_weight,fighter2_reach,fighter2_stance,fighter2_age,fighter2_SLpM,fighter2_sig_str_acc,fighter2_SApM,fighter2_str_def,fighter2_td_avg,fighter2_td_acc,fighter2_td_def,fighter2_sub_avg,height_diff,weight_diff,reach_diff,win_rate_diff,td_avg_diff,SLpM_diff,sub_avg_diff,fighter1_won
10.0,7.0,180.34,77.11,190.5,Orthodox,41.0,2.6,0.42,3.65,0.51,0.91,0.21,0.47,0.9,10.0,5.0,165.1,56.7,,Orthodox,35.0,2.13,0.43,4.18,0.32,0.59,0.11,0.54,0.0,15.240000000000009,20.409999999999997,,-0.06944444444444442,0.32000000000000006,0.4700000000000002,0.9,1
16.0,5.0,167.64,52.16,165.1,Orthodox,36.0,6.28,0.48,3.25,0.62,0.27,0.62,0.8,0.1,19.0,8.0,172.72,77.11,180.34,Orthodox,44.0,1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,-5.0800000000000125,-24.950000000000003,-15.240000000000009,0.04870129870129869,-3.66,4.53,-3.9999999999999996,1
6.0,3.0,187.96,77.11,,Orthodox,36.0,1.83,0.36,1.95,0.6,0.0,0.0,0.5,0.9,8.0,3.0,172.72,61.23,,Southpaw,40.0,2.95,0.25,5.02,0.59,2.82,0.3,0.0,0.0,15.240000000000009,15.880000000000003,,-0.06666666666666665,-2.82,-1.12,0.9,0
12.0,4.0,175.26,65.77,185.42,Switch,29.0,2.87,0.46,4.07,0.37,1.0,1.0,0.42,1.0,11.0,4.0,187.96,77.11,,Orthodox,38.0,0.97,0.3,2.1,0.31,0.0,0.0,0.66,0.5,-12.700000000000017,-11.340000000000003,,0.018382352941176516,1.0,1.9000000000000001,0.5,1
1.0,2.0,200.66,158.76,,Southpaw,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,182.88,77.11,180.34,Orthodox,42.0,1.98,0.21,10.27,0.45,0.0,0.0,0.0,0.0,17.78,81.64999999999999,,-0.45833333333333337,0.0,-1.98,0.0,0
15.0,3.0,180.34,77.11,187.96,Orthodox,39.0,1.41,0.45,2.2,0.56,1.76,0.38,1.0,0.0,11.0,5.0,190.5,104.33,,0,48.0,3.62,0.56,3.16,0.33,0.0,0.0,0.42,0.0,-10.159999999999997,-27.22,,0.14241486068111453,1.76,-2.21,0.0,0
11.0,5.0,187.96,70.31,187.96,Southpaw,34.0,3.06,0.39,3.13,0.58,0.0,0.0,0.3,1.0,30.0,27.0,180.34,90.26,,Southpaw,55.0,2.26,0.51,6.47,0.44,0.0,0.0,0.66,2.3,7.6200000000000045,-19.950000000000003,,0.12981744421906694,0.0,0.8000000000000003,-1.2999999999999998,1
0.0,1.0,170.18,99.79,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,190.5,92.99,195.58,Orthodox,28.0,6.47,0.61,5.9,0.44,1.09,0.25,1.0,0.5,-20.319999999999993,6.800000000000011,,-0.8,-1.09,-6.47,-0.5,0
16.0,9.0,185.42,65.77,185.42,Southpaw,35.0,2.11,0.34,6.62,0.28,0.0,0.0,0.0,4.2,14.0,4.0,175.26,65.77,175.26,Southpaw,40.0,2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0,10.159999999999997,0.0,10.159999999999997,-0.12145748987854244,-1.9,-0.2200000000000002,4.2,1
15.0,6.0,162.56,56.7,165.1,Orthodox,38.0,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,16.0,7.0,177.8,77.11,177.8,Switch,37.0,4.05,0.47,3.06,0.62,0.52,0.36,0.84,0.1,-15.240000000000009,-20.409999999999997,-12.700000000000017,0.015151515151515138,1.9899999999999998,-1.1999999999999997,0.19999999999999998,0
7.0,3.0,190.5,83.91,200.66,Orthodox,32.0,3.73,0.43,2.67,0.54,0.0,0.0,0.66,0.0,8.0,3.0,190.5,110.22,200.66,Orthodox,36.0,5.36,0.58,4.82,0.46,0.0,0.0,0.62,0.0,0.0,-26.310000000000002,0.0,-0.030303030303030276,0.0,-1.6300000000000003,0.0,0
15.0,4.0,190.5,92.99,193.04,Orthodox,39.0,1.31,0.31,1.92,0.69,6.39,0.54,0.25,0.2,30.0,25.0,185.42,83.91,,Orthodox,45.0,1.11,0.62,2.16,0.38,0.33,0.09,0.28,2.7,5.0800000000000125,9.079999999999998,,0.2142857142857143,6.06,0.19999999999999996,-2.5,0
7.0,5.0,187.96,77.11,187.96,Switch,32.0,2.94,0.46,4.25,0.49,1.21,0.3,0.36,1.9,9.0,4.0,180.34,92.99,193.04,Orthodox,42.0,4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0,7.6200000000000045,-15.879999999999995,-5.079999999999984,-0.10439560439560447,1.21,-1.8800000000000003,1.9,0
10.0,4.0,172.72,56.7,170.18,Southpaw,39.0,3.86,0.55,2.93,0.52,0.43,0.42,0.53,0.4,8.0,4.0,190.5,92.99,198.12,Orthodox,28.0,3.55,0.49,4.26,0.47,0.97,0.3,0.8,0.3,-17.78,-36.28999999999999,-27.939999999999998,0.05128205128205121,-0.54,0.31000000000000005,0.10000000000000003,0
8.0,3.0,190.5,110.22,200.66,Orthodox,36.0,5.36,0.58,4.82,0.46,0.0,0.0,0.62,0.0,11.0,6.0,160.02,61.23,,Orthodox,34.0,0.87,0.31,3.43,0.58,2.34,0.45,0.0,0.0,30.47999999999999,48.99,,0.05555555555555547,-2.34,4.49,0.0,0
10.0,3.0,177.8,65.77,177.8,Orthodox,28.0,3.73,0.39,5.3,0.45,0.5,0.16,0.6,0.0,9.0,5.0,180.34,83.91,195.58,Southpaw,42.0,2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,-2.539999999999992,-18.14,-17.78,0.11428571428571432,-0.29000000000000004,1.46,-0.4,0
20.0,12.0,172.72,70.31,172.72,Orthodox,33.0,1.85,0.48,3.3,0.58,0.29,0.25,0.44,1.5,0.0,1.0,190.5,98.43,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.78,-28.120000000000005,,0.6060606060606061,0.29,1.85,1.5,1
7.0,2.0,175.26,65.77,182.88,Orthodox,25.0,3.66,0.33,4.07,0.53,3.29,0.5,0.0,0.7,9.0,4.0,193.04,77.11,193.04,Orthodox,34.0,2.57,0.34,3.24,0.54,0.44,0.1,0.6,0.0,-17.78,-11.340000000000003,-10.159999999999997,0.05714285714285705,2.85,1.0900000000000003,0.7,1
3.0,4.0,182.88,90.72,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,185.42,83.91,190.5,Orthodox,35.0,4.19,0.42,2.39,0.53,1.27,0.28,0.59,0.0,-2.539999999999992,6.810000000000002,,-0.42500000000000004,-1.27,-4.19,0.0,0
14.0,5.0,175.26,70.31,177.8,Orthodox,31.0,3.08,0.33,4.78,0.51,0.0,0.0,0.82,0.0,19.0,8.0,165.1,56.7,165.1,Orthodox,35.0,2.94,0.44,2.17,0.56,3.01,0.36,0.52,0.1,10.159999999999997,13.61,12.700000000000017,0.021428571428571352,-3.01,0.14000000000000012,-0.1,1
14.0,9.0,177.8,77.11,187.96,Orthodox,36.0,2.32,0.49,2.42,0.5,2.95,0.42,0.76,0.0,16.0,6.0,172.72,56.7,182.88,Southpaw,28.0,4.64,0.54,2.73,0.61,0.29,1.0,0.66,0.6,5.0800000000000125,20.409999999999997,5.0800000000000125,-0.11231884057971009,2.66,-2.32,-0.6,0
20.0,1.0,175.26,65.77,180.34,Orthodox,38.0,4.73,0.43,3.27,0.6,0.0,0.0,0.0,0.0,6.0,1.0,182.88,77.11,,Orthodox,,1.2,0.51,2.67,0.27,3.0,0.6,0.0,4.0,-7.6200000000000045,-11.340000000000003,,0.15909090909090906,-3.0,3.5300000000000002,-4.0,1
7.0,5.0,165.1,56.7,172.72,Orthodox,35.0,1.44,0.42,3.53,0.53,0.55,0.66,0.51,0.8,12.0,4.0,180.34,70.31,182.88,Orthodox,32.0,4.62,0.45,4.53,0.56,0.69,0.18,0.75,0.0,-15.240000000000009,-13.61,-10.159999999999997,-0.16742081447963808,-0.1399999999999999,-3.18,0.8,0
13.0,6.0,167.64,61.23,167.64,Orthodox,43.0,2.26,0.46,1.92,0.47,4.38,0.65,0.5,0.5,12.0,4.0,182.88,77.11,190.5,Southpaw,32.0,1.83,0.5,2.83,0.64,2.0,0.33,0.25,0.5,-15.240000000000009,-15.880000000000003,-22.860000000000014,-0.055882352941176494,2.38,0.4299999999999997,0.0,0
16.0,7.0,185.42,83.91,,Southpaw,49.0,2.27,0.53,4.0,0.25,0.0,0.0,0.16,0.0,16.0,8.0,172.72,70.31,,0,38.0,1.48,0.22,2.96,0.75,3.7,1.0,0.0,0.0,12.699999999999989,13.599999999999994,,0.026666666666666616,-3.7,0.79,0.0,0
43.0,12.0,175.26,83.91,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,170.18,61.23,175.26,Orthodox,40.0,2.08,0.37,3.17,0.58,2.38,0.22,0.5,1.2,5.079999999999984,22.68,,0.11785714285714288,-2.38,-2.08,-1.2,0
36.0,17.0,175.26,65.77,177.8,Orthodox,40.0,2.67,0.32,3.97,0.57,0.65,0.31,0.53,0.5,30.0,27.0,180.34,90.26,,Southpaw,55.0,2.26,0.51,6.47,0.44,0.0,0.0,0.66,2.3,-5.0800000000000125,-24.49000000000001,,0.14942528735632177,0.65,0.41000000000000014,-1.7999999999999998,1
10.0,5.0,180.34,70.31,,Orthodox,41.0,2.48,0.41,2.53,0.64,0.0,0.0,0.64,0.0,13.0,7.0,185.42,83.91,190.5,Orthodox,48.0,1.26,0.35,1.89,0.61,1.58,0.15,0.5,1.1,-5.079999999999984,-13.599999999999994,,0.005952380952380931,-1.58,1.22,-1.1,1
10.0,3.0,172.72,61.23,175.26,Orthodox,28.0,2.05,0.51,0.88,0.58,6.63,0.48,0.83,1.9,15.0,7.0,177.8,70.31,,Orthodox,34.0,0.79,0.5,5.26,0.23,0.0,0.0,0.0,0.0,-5.0800000000000125,-9.080000000000005,,0.06211180124223603,6.63,1.2599999999999998,1.9,1
39.0,14.0,193.04,120.2,198.12,Orthodox,42.0,3.71,0.42,4.63,0.47,0.68,0.34,0.7,0.4,19.0,7.0,165.1,56.7,170.18,Orthodox,27.0,1.93,0.4,4.48,0.27,5.1,0.6,0.0,0.8,27.939999999999998,63.5,27.939999999999998,0.01851851851851849,-4.42,1.78,-0.4,0
12.0,1.0,177.8,70.31,187.96,Orthodox,26.0,0.87,0.4,1.52,0.48,11.41,0.7,0.0,1.6,10.0,3.0,177.8,77.11,190.5,Orthodox,30.0,3.5,0.4,4.97,0.5,0.0,0.0,0.58,0.0,0.0,-6.799999999999997,-2.539999999999992,0.1428571428571428,11.41,-2.63,1.6,0
17.0,3.0,193.04,113.4,210.82,Orthodox,37.0,2.33,0.41,2.16,0.41,0.76,0.62,0.71,0.3,5.0,2.0,190.5,108.86,190.5,Orthodox,27.0,1.81,0.4,1.86,0.5,0.0,0.0,0.81,0.0,2.539999999999992,4.540000000000006,20.319999999999993,0.18452380952380953,0.76,0.52,0.3,1
8.0,4.0,185.42,83.91,,Orthodox,40.0,3.08,0.39,2.55,0.63,0.0,0.0,0.66,0.0,11.0,3.0,175.26,65.77,,Southpaw,38.0,1.48,0.27,2.05,0.55,3.42,0.33,0.66,0.0,10.159999999999997,18.14,,-0.11794871794871786,-3.42,1.6,0.0,1
2.0,1.0,180.34,90.72,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,175.26,83.91,177.8,Southpaw,51.0,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3,5.0800000000000125,6.810000000000002,,-0.1923076923076923,-1.37,-4.36,-0.3,1
6.0,6.0,182.88,77.11,187.96,Orthodox,43.0,1.74,0.43,1.5,0.59,0.89,0.55,0.42,1.4,7.0,6.0,187.96,92.99,190.5,Orthodox,35.0,3.54,0.52,6.53,0.42,0.0,0.0,0.0,2.0,-5.0800000000000125,-15.879999999999995,-2.539999999999992,-0.038461538461538436,0.89,-1.8,-0.6000000000000001,1
12.0,15.0,175.26,99.79,,Orthodox,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,182.88,77.11,,Southpaw,38.0,3.17,0.46,2.27,0.53,0.0,0.0,0.77,0.0,-7.6200000000000045,22.680000000000007,,-0.31216931216931215,0.0,-3.17,0.0,0
10.0,5.0,193.04,111.13,198.12,Orthodox,41.0,2.92,0.37,2.22,0.57,2.32,0.46,0.72,0.4,12.0,4.0,182.88,65.77,185.42,Orthodox,35.0,5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2,10.159999999999997,45.36,12.700000000000017,-0.08088235294117652,1.5799999999999998,-2.2800000000000002,-1.8000000000000003,1
8.0,0.0,170.18,56.7,170.18,Orthodox,25.0,3.98,0.6,2.67,0.6,1.31,0.66,0.61,1.3,16.0,7.0,170.18,65.77,,Orthodox,45.0,3.13,0.3,5.77,0.42,0.0,0.0,0.62,1.0,0.0,-9.069999999999993,,0.2222222222222222,1.31,0.8500000000000001,0.30000000000000004,0
20.0,9.0,167.64,61.23,165.1,Orthodox,37.0,2.62,0.45,2.98,0.51,2.02,0.31,0.55,1.3,14.0,2.0,187.96,77.11,193.04,Orthodox,37.0,3.29,0.47,0.82,0.78,5.84,0.56,1.0,0.0,-20.32000000000002,-15.880000000000003,-27.939999999999998,-0.1568627450980392,-3.82,-0.6699999999999999,1.3,0
6.0,3.0,175.26,61.23,,Orthodox,33.0,1.33,0.27,3.33,0.6,1.5,0.5,0.5,0.0,11.0,7.0,167.64,77.11,172.72,Orthodox,49.0,1.98,0.39,2.64,0.46,2.05,0.2,0.38,0.9,7.6200000000000045,-15.880000000000003,,0.021052631578947323,-0.5499999999999998,-0.6499999999999999,-0.9,1
11.0,4.0,175.26,65.77,185.42,Orthodox,36.0,1.61,0.51,4.74,0.3,3.92,0.75,0.6,3.3,17.0,0.0,172.72,61.23,175.26,Orthodox,28.0,4.75,0.69,0.56,0.76,4.51,0.56,1.0,0.6,2.539999999999992,4.539999999999999,10.159999999999997,-0.2569444444444444,-0.5899999999999999,-3.1399999999999997,2.6999999999999997,0
18.0,1.0,170.18,70.31,167.64,Southpaw,31.0,5.31,0.53,2.01,0.63,4.16,0.72,0.66,1.6,12.0,5.0,195.58,92.99,210.82,Southpaw,31.0,5.13,0.45,4.9,0.5,0.6,0.45,0.8,0.2,-25.400000000000006,-22.679999999999993,-43.18000000000001,0.2333333333333334,3.56,0.17999999999999972,1.4000000000000001,1
14.0,2.0,182.88,70.31,185.42,Orthodox,35.0,0.53,0.26,1.9,0.51,0.53,0.16,0.33,7.4,24.0,13.0,187.96,120.2,,Orthodox,52.0,0.94,0.11,4.84,0.63,0.0,0.0,0.0,0.0,-5.0800000000000125,-49.89,,0.19195046439628483,0.53,-0.4099999999999999,7.4,0
11.0,1.0,165.1,56.7,165.1,Orthodox,30.0,4.11,0.53,2.79,0.6,2.33,0.46,0.75,0.3,16.0,8.0,172.72,70.31,,0,38.0,1.48,0.22,2.96,0.75,3.7,1.0,0.0,0.0,-7.6200000000000045,-13.61,,0.20615384615384613,-1.37,2.6300000000000003,0.3,0
19.0,7.0,185.42,106.59,,Orthodox,45.0,2.86,0.43,5.66,0.49,0.82,0.25,0.5,0.0,16.0,5.0,170.18,61.23,177.8,Orthodox,30.0,6.15,0.39,5.73,0.57,0.0,0.0,1.0,0.0,15.23999999999998,45.36000000000001,,-0.023569023569023573,0.82,-3.2900000000000005,0.0,0
30.0,7.0,182.88,77.11,185.42,Orthodox,37.0,4.9,0.41,4.67,0.61,0.48,0.3,0.6,0.0,15.0,3.0,180.34,92.99,,Southpaw,50.0,1.4,0.42,3.72,0.27,13.95,0.5,0.0,7.0,2.539999999999992,-15.879999999999995,,0.0,-13.469999999999999,3.5000000000000004,-7.0,1
31.0,13.0,177.8,77.11,182.88,Southpaw,42.0,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,13.0,8.0,185.42,83.91,198.12,Southpaw,39.0,1.9,0.42,2.44,0.53,2.69,0.53,0.84,0.5,-7.619999999999976,-6.799999999999997,-15.240000000000009,0.09797979797979794,-1.18,0.79,0.30000000000000004,0
20.0,12.0,172.72,65.77,172.72,Orthodox,41.0,4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9,19.0,7.0,175.26,70.31,180.34,Southpaw,43.0,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,-2.539999999999992,-4.540000000000006,-7.6200000000000045,-0.09764309764309764,-2.94,2.89,-1.1,0
31.0,9.0,182.88,77.11,182.88,Orthodox,45.0,2.45,0.36,1.8,0.56,2.83,0.29,0.35,1.2,15.0,6.0,182.88,77.11,187.96,Orthodox,49.0,2.75,0.65,0.79,0.66,1.87,0.37,0.54,1.2,0.0,0.0,-5.0800000000000125,0.074279379157428,0.96,-0.2999999999999998,0.0,0
34.0,10.0,190.5,108.86,195.58,Orthodox,47.0,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4,18.0,5.0,172.72,61.23,177.8,Orthodox,27.0,4.19,0.4,4.55,0.55,1.37,0.37,0.84,0.0,17.78,47.63,17.78,0.005555555555555536,-0.07000000000000006,-2.24,2.4,0
3.0,1.0,190.5,92.99,,Switch,35.0,3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0,12.0,6.0,177.8,83.91,,Orthodox,46.0,2.19,0.28,5.75,0.44,0.0,0.0,1.0,0.0,12.699999999999989,9.079999999999998,,-0.03157894736842104,0.0,0.94,0.0,0
9.0,5.0,172.72,70.31,,Orthodox,53.0,1.73,0.47,2.49,0.42,2.88,0.4,0.5,2.9,6.0,1.0,170.18,56.7,175.26,Switch,27.0,0.77,0.37,3.73,0.4,5.28,0.55,0.0,1.1,2.539999999999992,13.61,,-0.15000000000000002,-2.4000000000000004,0.96,1.7999999999999998,0
21.0,13.0,177.8,61.23,180.34,Orthodox,41.0,4.53,0.5,1.75,0.63,1.83,0.62,0.62,0.0,21.0,12.0,172.72,70.31,177.8,Orthodox,44.0,3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6,5.0800000000000125,-9.080000000000005,2.539999999999992,-0.01764705882352946,0.6300000000000001,1.1400000000000001,-0.6,1
0.0,1.0,193.04,106.59,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,157.48,77.11,,Southpaw,55.0,1.2,0.66,1.8,0.5,0.0,0.0,0.5,0.0,35.56,29.480000000000004,,-0.6666666666666666,0.0,-1.2,0.0,0
31.0,8.0,170.18,61.23,177.8,Orthodox,37.0,3.57,0.46,3.74,0.6,0.49,0.54,0.91,0.1,10.0,6.0,167.64,56.7,165.1,Orthodox,44.0,1.34,0.39,2.21,0.66,1.42,0.33,0.35,0.7,2.5400000000000205,4.529999999999994,12.700000000000017,0.18676470588235294,-0.9299999999999999,2.2299999999999995,-0.6,1
13.0,8.0,185.42,83.91,198.12,Southpaw,39.0,1.9,0.42,2.44,0.53,2.69,0.53,0.84,0.5,9.0,2.0,177.8,65.77,177.8,Southpaw,39.0,2.38,0.5,1.33,0.65,0.22,0.09,0.0,2.2,7.619999999999976,18.14,20.319999999999993,-0.15909090909090906,2.4699999999999998,-0.48,-1.7000000000000002,1
18.0,6.0,170.18,61.23,172.72,Southpaw,27.0,2.98,0.41,2.95,0.48,2.4,0.26,0.62,0.0,16.0,16.0,187.96,104.33,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.78,-43.1,,0.2351515151515151,2.4,2.98,0.0,1
6.0,3.0,175.26,61.23,175.26,Southpaw,33.0,4.13,0.37,7.75,0.59,0.0,0.0,1.0,0.0,15.0,5.0,187.96,83.91,190.5,Southpaw,39.0,2.11,0.24,4.06,0.53,1.79,0.75,0.66,1.2,-12.700000000000017,-22.68,-15.240000000000009,-0.11428571428571432,-1.79,2.02,-1.2,0
7.0,2.0,167.64,61.23,172.72,Orthodox,25.0,4.25,0.55,4.53,0.58,0.0,0.0,0.4,0.8,17.0,2.0,185.42,77.11,190.5,Orthodox,36.0,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,-17.78,-15.880000000000003,-17.78,-0.15000000000000002,-2.61,0.8500000000000001,-0.09999999999999998,0
7.0,6.0,187.96,92.99,190.5,Orthodox,35.0,3.54,0.52,6.53,0.42,0.0,0.0,0.0,2.0,5.0,2.0,167.64,77.11,,Orthodox,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.32000000000002,15.879999999999995,,-0.125,0.0,3.54,2.0,1
14.0,1.0,167.64,56.7,170.18,Orthodox,31.0,3.05,0.54,2.8,0.57,2.6,0.24,0.66,0.4,16.0,7.0,180.34,65.77,185.42,Orthodox,33.0,5.16,0.5,3.65,0.6,0.64,0.17,0.44,0.2,-12.700000000000017,-9.069999999999993,-15.23999999999998,0.20833333333333337,1.96,-2.1100000000000003,0.2,0
24.0,6.0,172.72,70.31,,Orthodox,45.0,0.69,0.11,4.56,0.42,0.0,0.0,0.0,0.0,0.0,1.0,187.96,111.13,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.240000000000009,-40.81999999999999,,0.7741935483870968,0.0,0.69,0.0,1
9.0,1.0,175.26,83.91,187.96,Orthodox,35.0,0.18,0.08,6.14,0.36,0.0,0.0,0.25,0.0,10.0,2.0,190.5,118.84,198.12,Orthodox,35.0,2.16,0.26,3.43,0.42,0.0,0.0,1.0,0.0,-15.240000000000009,-34.93000000000001,-10.159999999999997,0.04895104895104896,0.0,-1.9800000000000002,0.0,0
13.0,5.0,182.88,77.11,,Orthodox,41.0,3.29,0.64,0.84,0.47,1.15,0.25,0.5,0.0,4.0,2.0,177.8,90.26,,Switch,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079999999999984,-13.150000000000006,,0.1127819548872181,1.15,3.29,0.0,0
8.0,3.0,167.64,56.7,,Orthodox,33.0,1.24,0.21,4.75,0.53,1.69,0.25,0.0,0.0,11.0,4.0,175.26,70.31,193.04,Orthodox,30.0,4.55,0.53,3.91,0.49,0.35,0.25,0.85,0.3,-7.6200000000000045,-13.61,,-0.02083333333333337,1.3399999999999999,-3.3099999999999996,-0.3,0
12.0,9.0,167.64,56.7,175.26,Orthodox,37.0,2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2,18.0,12.0,160.02,52.16,157.48,Orthodox,38.0,3.56,0.46,4.19,0.49,1.42,0.32,0.7,0.7,7.619999999999976,4.540000000000006,17.78,-0.035190615835777206,0.41000000000000014,-1.02,-0.49999999999999994,1
33.0,21.0,180.34,86.18,,Southpaw,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,175.26,61.23,187.96,Orthodox,32.0,6.84,0.46,6.96,0.62,0.0,0.0,0.78,1.1,5.0800000000000125,24.95000000000001,,-0.06666666666666665,0.0,-6.84,-1.1,1
1.0,1.0,182.88,95.25,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,187.96,83.91,190.5,Southpaw,37.0,3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1,-5.0800000000000125,11.340000000000003,,-0.30128205128205127,-0.06,-3.28,-0.1,0
16.0,6.0,157.48,52.16,162.56,Orthodox,36.0,2.92,0.52,1.4,0.55,2.15,0.41,0.33,0.9,0.0,1.0,182.88,90.72,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.400000000000006,-38.56,,0.6956521739130435,2.15,2.92,0.9,0
7.0,4.0,160.02,52.16,160.02,Orthodox,31.0,2.66,0.49,3.06,0.52,0.58,0.6,0.42,0.0,9.0,5.0,193.04,83.91,,Southpaw,33.0,4.85,0.39,4.12,0.47,0.0,0.0,0.64,0.0,-33.01999999999998,-31.75,,-0.016666666666666607,0.58,-2.1899999999999995,0.0,1
17.0,4.0,187.96,92.99,200.66,Orthodox,39.0,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6,3.0,2.0,157.48,52.16,160.02,Orthodox,33.0,4.83,0.47,5.56,0.38,2.27,0.5,0.77,0.4,30.480000000000018,40.83,40.639999999999986,0.2727272727272727,0.7200000000000002,-1.98,0.19999999999999996,0
12.0,7.0,175.26,70.31,180.34,Orthodox,32.0,4.52,0.45,4.76,0.55,1.09,0.37,0.69,0.3,10.0,10.0,165.1,65.77,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.159999999999997,4.540000000000006,,0.12380952380952381,1.09,4.52,0.3,1
14.0,4.0,175.26,77.11,182.88,Orthodox,42.0,2.69,0.32,3.2,0.64,1.22,0.66,0.63,0.3,8.0,3.0,157.48,52.16,160.02,Orthodox,24.0,4.81,0.48,3.66,0.49,1.13,0.33,0.47,0.8,17.78,24.950000000000003,22.859999999999985,0.07017543859649122,0.09000000000000008,-2.1199999999999997,-0.5,0
21.0,2.0,185.42,83.91,193.04,Switch,30.0,6.49,0.5,4.77,0.55,3.0,0.51,0.4,0.8,9.0,2.0,170.18,65.77,,Orthodox,35.0,2.47,0.35,2.53,0.51,0.0,0.0,0.42,0.8,15.23999999999998,18.14,,0.125,3.0,4.02,0.0,0
18.0,5.0,182.88,83.91,187.96,Southpaw,31.0,2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0,12.0,3.0,180.34,70.31,177.8,Southpaw,38.0,2.2,0.49,3.0,0.54,0.85,0.18,0.1,2.1,2.539999999999992,13.599999999999994,10.159999999999997,0.0,-0.29999999999999993,0.09999999999999964,-2.1,1
10.0,7.0,175.26,61.23,167.64,Orthodox,41.0,7.56,0.4,8.41,0.51,0.0,0.0,0.62,0.0,8.0,1.0,175.26,61.23,170.18,Switch,19.0,1.28,0.44,1.52,0.46,3.57,0.33,0.0,1.8,0.0,0.0,-2.5400000000000205,-0.24444444444444446,-3.57,6.279999999999999,-1.8,1
7.0,3.0,180.34,77.11,,Orthodox,36.0,2.99,0.64,2.31,0.52,6.11,0.6,0.0,0.0,14.0,5.0,175.26,70.31,,Orthodox,38.0,6.68,0.58,4.6,0.57,0.0,0.0,0.71,0.0,5.0800000000000125,6.799999999999997,,-0.0636363636363636,6.11,-3.6899999999999995,0.0,1
17.0,5.0,175.26,70.31,,Orthodox,34.0,0.79,0.25,2.75,0.45,0.79,1.0,0.5,0.0,12.0,4.0,182.88,83.91,182.88,Open Stance,52.0,4.96,0.44,2.8,0.66,0.25,0.33,0.6,0.0,-7.6200000000000045,-13.599999999999994,,0.03324808184143213,0.54,-4.17,0.0,0
24.0,10.0,177.8,70.31,182.88,Orthodox,37.0,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,1.0,4.0,180.34,92.99,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.539999999999992,-22.679999999999993,,0.5190476190476191,0.61,3.05,1.1,1
13.0,6.0,154.94,52.16,152.4,Orthodox,34.0,4.74,0.48,3.59,0.61,0.66,0.14,0.61,0.1,14.0,6.0,190.5,92.99,193.04,Orthodox,45.0,3.78,0.41,3.29,0.46,0.0,0.0,0.0,0.0,-35.56,-40.83,-40.639999999999986,-0.016666666666666607,0.66,0.9600000000000004,0.1,0
